Candle Compra: 236924, Candle Venda: 236975, Horário Compra: 2024-06-13 12:44:00, Horário Venda: 2024-06-13 13:35:00, Preço Compra: 360637, Preço Venda: 360729, Percentual: 0.03%
Candle Compra: 236984, Candle Venda: 237007, Horário Compra: 2024-06-13 13:44:00, Horário Venda: 2024-06-13 14:07:00, Preço Compra: 361405, Preço Venda: 361282, Percentual: -0.03%
Candle Compra: 237019, Candle Venda: 237022, Horário Compra: 2024-06-13 14:19:00, Horário Venda: 2024-06-13 14:22:00, Preço Compra: 361969, Preço Venda: 361357, Percentual: -0.17%
Candle Compra: 237034, Candle Venda: 237060, Horário Compra: 2024-06-13 14:34:00, Horário Venda: 2024-06-13 15:00:00, Preço Compra: 361635, Preço Venda: 361470, Percentual: -0.05%
Candle Compra: 237071, Candle Venda: 237081, Horário Compra: 2024-06-13 15:11:00, Horário Venda: 2024-06-13 15:21:00, Preço Compra: 361442, Preço Venda: 361101, Percentual: -0.09%
Candle Compra: 237091, Candle Venda: 237094, Horário Compra: 2024-06-13 15:31:00, Horário Venda: 2024-06-13 15:34:00, Preço Compra: 361200, Preço Venda: 360654, Percentual: -0.15%
Candle Compra: 237104, Candle Venda: 237127, Horário Compra: 2024-06-13 15:44:00, Horário Venda: 2024-06-13 16:07:00, Preço Compra: 360736, Preço Venda: 360711, Percentual: -0.01%
Candle Compra: 237139, Candle Venda: 237151, Horário Compra: 2024-06-13 16:19:00, Horário Venda: 2024-06-13 16:31:00, Preço Compra: 360755, Preço Venda: 360623, Percentual: -0.04%
Candle Compra: 237161, Candle Venda: 237173, Horário Compra: 2024-06-13 16:41:00, Horário Venda: 2024-06-13 16:53:00, Preço Compra: 360854, Preço Venda: 360601, Percentual: -0.07%
Candle Compra: 237185, Candle Venda: 237189, Horário Compra: 2024-06-13 17:05:00, Horário Venda: 2024-06-13 17:09:00, Preço Compra: 360801, Preço Venda: 360200, Percentual: -0.17%
Candle Compra: 237194, Candle Venda: 237211, Horário Compra: 2024-06-13 17:14:00, Horário Venda: 2024-06-13 17:31:00, Preço Compra: 360560, Preço Venda: 360500, Percentual: -0.02%
Candle Compra: 237229, Candle Venda: 237314, Horário Compra: 2024-06-13 17:49:00, Horário Venda: 2024-06-13 19:14:00, Preço Compra: 360002, Preço Venda: 361674, Percentual: 0.46%
Candle Compra: 237324, Candle Venda: 237353, Horário Compra: 2024-06-13 19:24:00, Horário Venda: 2024-06-13 19:53:00, Preço Compra: 361885, Preço Venda: 361807, Percentual: -0.02%
Candle Compra: 237376, Candle Venda: 237398, Horário Compra: 2024-06-13 20:16:00, Horário Venda: 2024-06-13 20:38:00, Preço Compra: 361021, Preço Venda: 361394, Percentual: 0.10%
Candle Compra: 237421, Candle Venda: 237430, Horário Compra: 2024-06-13 21:01:00, Horário Venda: 2024-06-13 21:10:00, Preço Compra: 361446, Preço Venda: 361218, Percentual: -0.06%
Candle Compra: 237447, Candle Venda: 237457, Horário Compra: 2024-06-13 21:27:00, Horário Venda: 2024-06-13 21:37:00, Preço Compra: 361238, Preço Venda: 360828, Percentual: -0.11%
Candle Compra: 237474, Candle Venda: 237484, Horário Compra: 2024-06-13 21:54:00, Horário Venda: 2024-06-13 22:04:00, Preço Compra: 360804, Preço Venda: 360600, Percentual: -0.06%
Candle Compra: 237492, Candle Venda: 237507, Horário Compra: 2024-06-13 22:12:00, Horário Venda: 2024-06-13 22:27:00, Preço Compra: 360647, Preço Venda: 360277, Percentual: -0.1%
Candle Compra: 237521, Candle Venda: 237585, Horário Compra: 2024-06-13 22:41:00, Horário Venda: 2024-06-13 23:45:00, Preço Compra: 360519, Preço Venda: 361086, Percentual: 0.16%
Candle Compra: 237588, Candle Venda: 237605, Horário Compra: 2024-06-13 23:48:00, Horário Venda: 2024-06-14 00:05:00, Preço Compra: 361555, Preço Venda: 361295, Percentual: -0.07%
Candle Compra: 237626, Candle Venda: 237680, Horário Compra: 2024-06-14 00:26:00, Horário Venda: 2024-06-14 01:20:00, Preço Compra: 361006, Preço Venda: 360973, Percentual: -0.01%
Candle Compra: 237688, Candle Venda: 237698, Horário Compra: 2024-06-14 01:28:00, Horário Venda: 2024-06-14 01:38:00, Preço Compra: 361324, Preço Venda: 361022, Percentual: -0.08%
Candle Compra: 237711, Candle Venda: 237713, Horário Compra: 2024-06-14 01:51:00, Horário Venda: 2024-06-14 01:53:00, Preço Compra: 361093, Preço Venda: 360888, Percentual: -0.06%
Candle Compra: 237714, Candle Venda: 237734, Horário Compra: 2024-06-14 01:54:00, Horário Venda: 2024-06-14 02:14:00, Preço Compra: 360965, Preço Venda: 360972, Percentual: 0.00%
Candle Compra: 237743, Candle Venda: 237783, Horário Compra: 2024-06-14 02:23:00, Horário Venda: 2024-06-14 03:03:00, Preço Compra: 361226, Preço Venda: 362058, Percentual: 0.23%
Candle Compra: 237796, Candle Venda: 237806, Horário Compra: 2024-06-14 03:16:00, Horário Venda: 2024-06-14 03:26:00, Preço Compra: 362494, Preço Venda: 362144, Percentual: -0.1%
Candle Compra: 237822, Candle Venda: 237849, Horário Compra: 2024-06-14 03:42:00, Horário Venda: 2024-06-14 04:09:00, Preço Compra: 361912, Preço Venda: 361886, Percentual: -0.01%
Candle Compra: 237851, Candle Venda: 237864, Horário Compra: 2024-06-14 04:11:00, Horário Venda: 2024-06-14 04:24:00, Preço Compra: 362025, Preço Venda: 361881, Percentual: -0.04%
Candle Compra: 237879, Candle Venda: 237884, Horário Compra: 2024-06-14 04:39:00, Horário Venda: 2024-06-14 04:44:00, Preço Compra: 361719, Preço Venda: 361633, Percentual: -0.02%
Candle Compra: 237885, Candle Venda: 237898, Horário Compra: 2024-06-14 04:45:00, Horário Venda: 2024-06-14 04:58:00, Preço Compra: 361793, Preço Venda: 361457, Percentual: -0.09%
Candle Compra: 237908, Candle Venda: 237960, Horário Compra: 2024-06-14 05:08:00, Horário Venda: 2024-06-14 06:00:00, Preço Compra: 361956, Preço Venda: 362404, Percentual: 0.12%
Candle Compra: 237982, Candle Venda: 237994, Horário Compra: 2024-06-14 06:22:00, Horário Venda: 2024-06-14 06:34:00, Preço Compra: 362137, Preço Venda: 362150, Percentual: 0.00%
Candle Compra: 238011, Candle Venda: 238024, Horário Compra: 2024-06-14 06:51:00, Horário Venda: 2024-06-14 07:04:00, Preço Compra: 361869, Preço Venda: 361310, Percentual: -0.15%
Candle Compra: 238027, Candle Venda: 238044, Horário Compra: 2024-06-14 07:07:00, Horário Venda: 2024-06-14 07:24:00, Preço Compra: 361576, Preço Venda: 361693, Percentual: 0.03%
Candle Compra: 238073, Candle Venda: 238080, Horário Compra: 2024-06-14 07:53:00, Horário Venda: 2024-06-14 08:00:00, Preço Compra: 361758, Preço Venda: 361451, Percentual: -0.08%
Candle Compra: 238082, Candle Venda: 238088, Horário Compra: 2024-06-14 08:02:00, Horário Venda: 2024-06-14 08:08:00, Preço Compra: 361676, Preço Venda: 361366, Percentual: -0.09%
Candle Compra: 238091, Candle Venda: 238137, Horário Compra: 2024-06-14 08:11:00, Horário Venda: 2024-06-14 08:57:00, Preço Compra: 361706, Preço Venda: 362301, Percentual: 0.16%
Candle Compra: 238145, Candle Venda: 238148, Horário Compra: 2024-06-14 09:05:00, Horário Venda: 2024-06-14 09:08:00, Preço Compra: 362647, Preço Venda: 362185, Percentual: -0.13%
Candle Compra: 238159, Candle Venda: 238172, Horário Compra: 2024-06-14 09:19:00, Horário Venda: 2024-06-14 09:32:00, Preço Compra: 362376, Preço Venda: 361981, Percentual: -0.11%
Candle Compra: 238194, Candle Venda: 238209, Horário Compra: 2024-06-14 09:54:00, Horário Venda: 2024-06-14 10:09:00, Preço Compra: 361088, Preço Venda: 360700, Percentual: -0.11%
Candle Compra: 238214, Candle Venda: 238258, Horário Compra: 2024-06-14 10:14:00, Horário Venda: 2024-06-14 10:58:00, Preço Compra: 361301, Preço Venda: 362585, Percentual: 0.36%
Candle Compra: 238296, Candle Venda: 238327, Horário Compra: 2024-06-14 11:36:00, Horário Venda: 2024-06-14 12:07:00, Preço Compra: 359791, Preço Venda: 359801, Percentual: 0.00%
Candle Compra: 238337, Candle Venda: 238341, Horário Compra: 2024-06-14 12:17:00, Horário Venda: 2024-06-14 12:21:00, Preço Compra: 360209, Preço Venda: 359836, Percentual: -0.1%
Candle Compra: 238343, Candle Venda: 238358, Horário Compra: 2024-06-14 12:23:00, Horário Venda: 2024-06-14 12:38:00, Preço Compra: 360148, Preço Venda: 360208, Percentual: 0.02%
Candle Compra: 238380, Candle Venda: 238388, Horário Compra: 2024-06-14 13:00:00, Horário Venda: 2024-06-14 13:08:00, Preço Compra: 358096, Preço Venda: 356929, Percentual: -0.33%
Candle Compra: 238400, Candle Venda: 238405, Horário Compra: 2024-06-14 13:20:00, Horário Venda: 2024-06-14 13:25:00, Preço Compra: 355849, Preço Venda: 354571, Percentual: -0.36%
Candle Compra: 238406, Candle Venda: 238407, Horário Compra: 2024-06-14 13:26:00, Horário Venda: 2024-06-14 13:27:00, Preço Compra: 354687, Preço Venda: 354368, Percentual: -0.09%
Candle Compra: 238416, Candle Venda: 238439, Horário Compra: 2024-06-14 13:36:00, Horário Venda: 2024-06-14 13:59:00, Preço Compra: 353749, Preço Venda: 353341, Percentual: -0.12%
Candle Compra: 238449, Candle Venda: 238487, Horário Compra: 2024-06-14 14:09:00, Horário Venda: 2024-06-14 14:47:00, Preço Compra: 353530, Preço Venda: 354514, Percentual: 0.28%
Candle Compra: 238505, Candle Venda: 238506, Horário Compra: 2024-06-14 15:05:00, Horário Venda: 2024-06-14 15:06:00, Preço Compra: 354320, Preço Venda: 353907, Percentual: -0.12%
Candle Compra: 238519, Candle Venda: 238574, Horário Compra: 2024-06-14 15:19:00, Horário Venda: 2024-06-14 16:14:00, Preço Compra: 353398, Preço Venda: 353917, Percentual: 0.15%
Candle Compra: 238586, Candle Venda: 238612, Horário Compra: 2024-06-14 16:26:00, Horário Venda: 2024-06-14 16:52:00, Preço Compra: 354080, Preço Venda: 354501, Percentual: 0.12%
Candle Compra: 238617, Candle Venda: 238693, Horário Compra: 2024-06-14 16:57:00, Horário Venda: 2024-06-14 18:13:00, Preço Compra: 355123, Preço Venda: 356303, Percentual: 0.33%
Candle Compra: 238697, Candle Venda: 238723, Horário Compra: 2024-06-14 18:17:00, Horário Venda: 2024-06-14 18:43:00, Preço Compra: 356883, Preço Venda: 358265, Percentual: 0.39%
Candle Compra: 238754, Candle Venda: 238769, Horário Compra: 2024-06-14 19:14:00, Horário Venda: 2024-06-14 19:29:00, Preço Compra: 357898, Preço Venda: 357516, Percentual: -0.11%
Candle Compra: 238770, Candle Venda: 238772, Horário Compra: 2024-06-14 19:30:00, Horário Venda: 2024-06-14 19:32:00, Preço Compra: 357719, Preço Venda: 357462, Percentual: -0.07%
Candle Compra: 238775, Candle Venda: 238804, Horário Compra: 2024-06-14 19:35:00, Horário Venda: 2024-06-14 20:04:00, Preço Compra: 357675, Preço Venda: 357671, Percentual: -0.00%
Candle Compra: 238819, Candle Venda: 238861, Horário Compra: 2024-06-14 20:19:00, Horário Venda: 2024-06-14 21:01:00, Preço Compra: 357460, Preço Venda: 357932, Percentual: 0.13%
Candle Compra: 238875, Candle Venda: 238919, Horário Compra: 2024-06-14 21:15:00, Horário Venda: 2024-06-14 21:59:00, Preço Compra: 358044, Preço Venda: 358810, Percentual: 0.21%
Candle Compra: 238928, Candle Venda: 238933, Horário Compra: 2024-06-14 22:08:00, Horário Venda: 2024-06-14 22:13:00, Preço Compra: 359371, Preço Venda: 358895, Percentual: -0.13%
Candle Compra: 238952, Candle Venda: 238958, Horário Compra: 2024-06-14 22:32:00, Horário Venda: 2024-06-14 22:38:00, Preço Compra: 358404, Preço Venda: 358148, Percentual: -0.07%
Candle Compra: 238962, Candle Venda: 238980, Horário Compra: 2024-06-14 22:42:00, Horário Venda: 2024-06-14 23:00:00, Preço Compra: 358190, Preço Venda: 358209, Percentual: 0.01%
Candle Compra: 238989, Candle Venda: 239056, Horário Compra: 2024-06-14 23:09:00, Horário Venda: 2024-06-15 00:16:00, Preço Compra: 358328, Preço Venda: 358902, Percentual: 0.16%
Candle Compra: 239067, Candle Venda: 239092, Horário Compra: 2024-06-15 00:27:00, Horário Venda: 2024-06-15 00:52:00, Preço Compra: 359111, Preço Venda: 359027, Percentual: -0.02%
Candle Compra: 239096, Candle Venda: 239123, Horário Compra: 2024-06-15 00:56:00, Horário Venda: 2024-06-15 01:23:00, Preço Compra: 359189, Preço Venda: 359294, Percentual: 0.03%
Candle Compra: 239139, Candle Venda: 239156, Horário Compra: 2024-06-15 01:39:00, Horário Venda: 2024-06-15 01:56:00, Preço Compra: 359188, Preço Venda: 359128, Percentual: -0.02%
Candle Compra: 239162, Candle Venda: 239194, Horário Compra: 2024-06-15 02:02:00, Horário Venda: 2024-06-15 02:34:00, Preço Compra: 359364, Preço Venda: 359285, Percentual: -0.02%
Candle Compra: 239205, Candle Venda: 239211, Horário Compra: 2024-06-15 02:45:00, Horário Venda: 2024-06-15 02:51:00, Preço Compra: 359500, Preço Venda: 359256, Percentual: -0.07%
Candle Compra: 239222, Candle Venda: 239239, Horário Compra: 2024-06-15 03:02:00, Horário Venda: 2024-06-15 03:19:00, Preço Compra: 359330, Preço Venda: 359434, Percentual: 0.03%
Candle Compra: 239273, Candle Venda: 239276, Horário Compra: 2024-06-15 03:53:00, Horário Venda: 2024-06-15 03:56:00, Preço Compra: 359026, Preço Venda: 358533, Percentual: -0.14%
Candle Compra: 239281, Candle Venda: 239282, Horário Compra: 2024-06-15 04:01:00, Horário Venda: 2024-06-15 04:02:00, Preço Compra: 358732, Preço Venda: 358521, Percentual: -0.06%
Candle Compra: 239285, Candle Venda: 239290, Horário Compra: 2024-06-15 04:05:00, Horário Venda: 2024-06-15 04:10:00, Preço Compra: 358629, Preço Venda: 358391, Percentual: -0.07%
Candle Compra: 239295, Candle Venda: 239309, Horário Compra: 2024-06-15 04:15:00, Horário Venda: 2024-06-15 04:29:00, Preço Compra: 358536, Preço Venda: 358327, Percentual: -0.06%
Candle Compra: 239323, Candle Venda: 239330, Horário Compra: 2024-06-15 04:43:00, Horário Venda: 2024-06-15 04:50:00, Preço Compra: 358339, Preço Venda: 358061, Percentual: -0.08%
Candle Compra: 239332, Candle Venda: 239387, Horário Compra: 2024-06-15 04:52:00, Horário Venda: 2024-06-15 05:47:00, Preço Compra: 358175, Preço Venda: 358712, Percentual: 0.15%
Candle Compra: 239398, Candle Venda: 239422, Horário Compra: 2024-06-15 05:58:00, Horário Venda: 2024-06-15 06:22:00, Preço Compra: 358876, Preço Venda: 359006, Percentual: 0.04%
Candle Compra: 239442, Candle Venda: 239472, Horário Compra: 2024-06-15 06:42:00, Horário Venda: 2024-06-15 07:12:00, Preço Compra: 358626, Preço Venda: 358854, Percentual: 0.06%
Candle Compra: 239490, Candle Venda: 239525, Horário Compra: 2024-06-15 07:30:00, Horário Venda: 2024-06-15 08:05:00, Preço Compra: 359013, Preço Venda: 359078, Percentual: 0.02%
Candle Compra: 239532, Candle Venda: 239543, Horário Compra: 2024-06-15 08:12:00, Horário Venda: 2024-06-15 08:23:00, Preço Compra: 359505, Preço Venda: 359264, Percentual: -0.07%
Candle Compra: 239548, Candle Venda: 239565, Horário Compra: 2024-06-15 08:28:00, Horário Venda: 2024-06-15 08:45:00, Preço Compra: 359600, Preço Venda: 359336, Percentual: -0.07%
Candle Compra: 239575, Candle Venda: 239600, Horário Compra: 2024-06-15 08:55:00, Horário Venda: 2024-06-15 09:20:00, Preço Compra: 359497, Preço Venda: 359439, Percentual: -0.02%
Candle Compra: 239630, Candle Venda: 239671, Horário Compra: 2024-06-15 09:50:00, Horário Venda: 2024-06-15 10:31:00, Preço Compra: 359162, Preço Venda: 359255, Percentual: 0.03%
Candle Compra: 239694, Candle Venda: 239706, Horário Compra: 2024-06-15 10:54:00, Horário Venda: 2024-06-15 11:06:00, Preço Compra: 359087, Preço Venda: 358965, Percentual: -0.03%
Candle Compra: 239722, Candle Venda: 239724, Horário Compra: 2024-06-15 11:22:00, Horário Venda: 2024-06-15 11:24:00, Preço Compra: 358880, Preço Venda: 358805, Percentual: -0.02%
Candle Compra: 239737, Candle Venda: 239751, Horário Compra: 2024-06-15 11:37:00, Horário Venda: 2024-06-15 11:51:00, Preço Compra: 358678, Preço Venda: 358550, Percentual: -0.04%
Candle Compra: 239757, Candle Venda: 239793, Horário Compra: 2024-06-15 11:57:00, Horário Venda: 2024-06-15 12:33:00, Preço Compra: 358689, Preço Venda: 359138, Percentual: 0.13%
Candle Compra: 239812, Candle Venda: 239831, Horário Compra: 2024-06-15 12:52:00, Horário Venda: 2024-06-15 13:11:00, Preço Compra: 359243, Preço Venda: 359115, Percentual: -0.04%
Candle Compra: 239851, Candle Venda: 239866, Horário Compra: 2024-06-15 13:31:00, Horário Venda: 2024-06-15 13:46:00, Preço Compra: 359109, Preço Venda: 358876, Percentual: -0.06%
Candle Compra: 239888, Candle Venda: 239936, Horário Compra: 2024-06-15 14:08:00, Horário Venda: 2024-06-15 14:56:00, Preço Compra: 358602, Preço Venda: 358912, Percentual: 0.09%
Candle Compra: 239956, Candle Venda: 239959, Horário Compra: 2024-06-15 15:16:00, Horário Venda: 2024-06-15 15:19:00, Preço Compra: 358648, Preço Venda: 358467, Percentual: -0.05%
Candle Compra: 239962, Candle Venda: 239965, Horário Compra: 2024-06-15 15:22:00, Horário Venda: 2024-06-15 15:25:00, Preço Compra: 358592, Preço Venda: 358374, Percentual: -0.06%
Candle Compra: 239966, Candle Venda: 240006, Horário Compra: 2024-06-15 15:26:00, Horário Venda: 2024-06-15 16:06:00, Preço Compra: 358509, Preço Venda: 358662, Percentual: 0.04%
Candle Compra: 240019, Candle Venda: 240052, Horário Compra: 2024-06-15 16:19:00, Horário Venda: 2024-06-15 16:52:00, Preço Compra: 358621, Preço Venda: 358822, Percentual: 0.06%
Candle Compra: 240064, Candle Venda: 240069, Horário Compra: 2024-06-15 17:04:00, Horário Venda: 2024-06-15 17:09:00, Preço Compra: 358929, Preço Venda: 358661, Percentual: -0.07%
Candle Compra: 240088, Candle Venda: 240108, Horário Compra: 2024-06-15 17:28:00, Horário Venda: 2024-06-15 17:48:00, Preço Compra: 357889, Preço Venda: 358301, Percentual: 0.12%
Candle Compra: 240121, Candle Venda: 240139, Horário Compra: 2024-06-15 18:01:00, Horário Venda: 2024-06-15 18:19:00, Preço Compra: 358715, Preço Venda: 358145, Percentual: -0.16%
Candle Compra: 240146, Candle Venda: 240181, Horário Compra: 2024-06-15 18:26:00, Horário Venda: 2024-06-15 19:01:00, Preço Compra: 358743, Preço Venda: 358562, Percentual: -0.05%
Candle Compra: 240202, Candle Venda: 240213, Horário Compra: 2024-06-15 19:22:00, Horário Venda: 2024-06-15 19:33:00, Preço Compra: 358367, Preço Venda: 358266, Percentual: -0.03%
Candle Compra: 240220, Candle Venda: 240281, Horário Compra: 2024-06-15 19:40:00, Horário Venda: 2024-06-15 20:41:00, Preço Compra: 358373, Preço Venda: 359305, Percentual: 0.26%
Candle Compra: 240299, Candle Venda: 240300, Horário Compra: 2024-06-15 20:59:00, Horário Venda: 2024-06-15 21:00:00, Preço Compra: 359211, Preço Venda: 359002, Percentual: -0.06%
Candle Compra: 240308, Candle Venda: 240342, Horário Compra: 2024-06-15 21:08:00, Horário Venda: 2024-06-15 21:42:00, Preço Compra: 359096, Preço Venda: 359176, Percentual: 0.02%
Candle Compra: 240369, Candle Venda: 240385, Horário Compra: 2024-06-15 22:09:00, Horário Venda: 2024-06-15 22:25:00, Preço Compra: 358893, Preço Venda: 358767, Percentual: -0.04%
Candle Compra: 240409, Candle Venda: 240435, Horário Compra: 2024-06-15 22:49:00, Horário Venda: 2024-06-15 23:15:00, Preço Compra: 358700, Preço Venda: 358678, Percentual: -0.01%
Candle Compra: 240444, Candle Venda: 240467, Horário Compra: 2024-06-15 23:24:00, Horário Venda: 2024-06-15 23:47:00, Preço Compra: 358736, Preço Venda: 358618, Percentual: -0.03%
Candle Compra: 240477, Candle Venda: 240490, Horário Compra: 2024-06-15 23:57:00, Horário Venda: 2024-06-16 00:10:00, Preço Compra: 358686, Preço Venda: 358631, Percentual: -0.02%
Candle Compra: 240519, Candle Venda: 240548, Horário Compra: 2024-06-16 00:39:00, Horário Venda: 2024-06-16 01:08:00, Preço Compra: 358534, Preço Venda: 358423, Percentual: -0.03%
Candle Compra: 240554, Candle Venda: 240560, Horário Compra: 2024-06-16 01:14:00, Horário Venda: 2024-06-16 01:20:00, Preço Compra: 358607, Preço Venda: 358357, Percentual: -0.07%
Candle Compra: 240570, Candle Venda: 240642, Horário Compra: 2024-06-16 01:30:00, Horário Venda: 2024-06-16 02:42:00, Preço Compra: 358423, Preço Venda: 359055, Percentual: 0.18%
Candle Compra: 240648, Candle Venda: 240669, Horário Compra: 2024-06-16 02:48:00, Horário Venda: 2024-06-16 03:09:00, Preço Compra: 359150, Preço Venda: 359212, Percentual: 0.02%
Candle Compra: 240704, Candle Venda: 240736, Horário Compra: 2024-06-16 03:44:00, Horário Venda: 2024-06-16 04:16:00, Preço Compra: 358966, Preço Venda: 359458, Percentual: 0.14%
Candle Compra: 240754, Candle Venda: 240759, Horário Compra: 2024-06-16 04:34:00, Horário Venda: 2024-06-16 04:39:00, Preço Compra: 359490, Preço Venda: 359338, Percentual: -0.04%
Candle Compra: 240773, Candle Venda: 240814, Horário Compra: 2024-06-16 04:53:00, Horário Venda: 2024-06-16 05:34:00, Preço Compra: 359324, Preço Venda: 359518, Percentual: 0.05%
Candle Compra: 240837, Candle Venda: 240850, Horário Compra: 2024-06-16 05:57:00, Horário Venda: 2024-06-16 06:10:00, Preço Compra: 359371, Preço Venda: 359324, Percentual: -0.01%
Candle Compra: 240860, Candle Venda: 240976, Horário Compra: 2024-06-16 06:20:00, Horário Venda: 2024-06-16 08:16:00, Preço Compra: 359437, Preço Venda: 361235, Percentual: 0.50%
Candle Compra: 240995, Candle Venda: 241003, Horário Compra: 2024-06-16 08:35:00, Horário Venda: 2024-06-16 08:43:00, Preço Compra: 361280, Preço Venda: 361054, Percentual: -0.06%
Candle Compra: 241019, Candle Venda: 241033, Horário Compra: 2024-06-16 08:59:00, Horário Venda: 2024-06-16 09:13:00, Preço Compra: 360660, Preço Venda: 360520, Percentual: -0.04%
Candle Compra: 241035, Candle Venda: 241057, Horário Compra: 2024-06-16 09:15:00, Horário Venda: 2024-06-16 09:37:00, Preço Compra: 360752, Preço Venda: 360889, Percentual: 0.04%
Candle Compra: 241072, Candle Venda: 241114, Horário Compra: 2024-06-16 09:52:00, Horário Venda: 2024-06-16 10:34:00, Preço Compra: 360842, Preço Venda: 361377, Percentual: 0.15%
Candle Compra: 241124, Candle Venda: 241163, Horário Compra: 2024-06-16 10:44:00, Horário Venda: 2024-06-16 11:23:00, Preço Compra: 361458, Preço Venda: 361644, Percentual: 0.05%
Candle Compra: 241179, Candle Venda: 241194, Horário Compra: 2024-06-16 11:39:00, Horário Venda: 2024-06-16 11:54:00, Preço Compra: 361256, Preço Venda: 361020, Percentual: -0.07%
Candle Compra: 241203, Candle Venda: 241225, Horário Compra: 2024-06-16 12:03:00, Horário Venda: 2024-06-16 12:25:00, Preço Compra: 361166, Preço Venda: 361235, Percentual: 0.02%
Candle Compra: 241238, Candle Venda: 241271, Horário Compra: 2024-06-16 12:38:00, Horário Venda: 2024-06-16 13:11:00, Preço Compra: 361354, Preço Venda: 361478, Percentual: 0.03%
Candle Compra: 241286, Candle Venda: 241293, Horário Compra: 2024-06-16 13:26:00, Horário Venda: 2024-06-16 13:33:00, Preço Compra: 361387, Preço Venda: 361010, Percentual: -0.1%
Candle Compra: 241302, Candle Venda: 241320, Horário Compra: 2024-06-16 13:42:00, Horário Venda: 2024-06-16 14:00:00, Preço Compra: 361233, Preço Venda: 360874, Percentual: -0.1%
Candle Compra: 241328, Candle Venda: 241349, Horário Compra: 2024-06-16 14:08:00, Horário Venda: 2024-06-16 14:29:00, Preço Compra: 361063, Preço Venda: 361256, Percentual: 0.05%
Candle Compra: 241373, Candle Venda: 241425, Horário Compra: 2024-06-16 14:53:00, Horário Venda: 2024-06-16 15:45:00, Preço Compra: 360967, Preço Venda: 361393, Percentual: 0.12%
Candle Compra: 241445, Candle Venda: 241469, Horário Compra: 2024-06-16 16:05:00, Horário Venda: 2024-06-16 16:29:00, Preço Compra: 361472, Preço Venda: 361358, Percentual: -0.03%
Candle Compra: 241486, Candle Venda: 241507, Horário Compra: 2024-06-16 16:46:00, Horário Venda: 2024-06-16 17:07:00, Preço Compra: 361006, Preço Venda: 361009, Percentual: 0.00%
Candle Compra: 241518, Candle Venda: 241540, Horário Compra: 2024-06-16 17:18:00, Horário Venda: 2024-06-16 17:40:00, Preço Compra: 360873, Preço Venda: 360875, Percentual: 0.00%
Candle Compra: 241559, Candle Venda: 241592, Horário Compra: 2024-06-16 17:59:00, Horário Venda: 2024-06-16 18:32:00, Preço Compra: 360678, Preço Venda: 360680, Percentual: 0.00%
Candle Compra: 241595, Candle Venda: 241601, Horário Compra: 2024-06-16 18:35:00, Horário Venda: 2024-06-16 18:41:00, Preço Compra: 360879, Preço Venda: 360453, Percentual: -0.12%
Candle Compra: 241611, Candle Venda: 241635, Horário Compra: 2024-06-16 18:51:00, Horário Venda: 2024-06-16 19:15:00, Preço Compra: 360824, Preço Venda: 361284, Percentual: 0.13%
Candle Compra: 241650, Candle Venda: 241657, Horário Compra: 2024-06-16 19:30:00, Horário Venda: 2024-06-16 19:37:00, Preço Compra: 361650, Preço Venda: 361304, Percentual: -0.1%
Candle Compra: 241671, Candle Venda: 241691, Horário Compra: 2024-06-16 19:51:00, Horário Venda: 2024-06-16 20:11:00, Preço Compra: 361598, Preço Venda: 361644, Percentual: 0.01%
Candle Compra: 241711, Candle Venda: 241717, Horário Compra: 2024-06-16 20:31:00, Horário Venda: 2024-06-16 20:37:00, Preço Compra: 361554, Preço Venda: 361269, Percentual: -0.08%
Candle Compra: 241720, Candle Venda: 241721, Horário Compra: 2024-06-16 20:40:00, Horário Venda: 2024-06-16 20:41:00, Preço Compra: 361438, Preço Venda: 361260, Percentual: -0.05%
Candle Compra: 241723, Candle Venda: 241744, Horário Compra: 2024-06-16 20:43:00, Horário Venda: 2024-06-16 21:04:00, Preço Compra: 361422, Preço Venda: 361151, Percentual: -0.07%
Candle Compra: 241751, Candle Venda: 241757, Horário Compra: 2024-06-16 21:11:00, Horário Venda: 2024-06-16 21:17:00, Preço Compra: 361402, Preço Venda: 361140, Percentual: -0.07%
Candle Compra: 241765, Candle Venda: 241790, Horário Compra: 2024-06-16 21:25:00, Horário Venda: 2024-06-16 21:50:00, Preço Compra: 361410, Preço Venda: 361806, Percentual: 0.11%
Candle Compra: 241808, Candle Venda: 241816, Horário Compra: 2024-06-16 22:08:00, Horário Venda: 2024-06-16 22:16:00, Preço Compra: 361134, Preço Venda: 360042, Percentual: -0.3%
Candle Compra: 241825, Candle Venda: 241841, Horário Compra: 2024-06-16 22:25:00, Horário Venda: 2024-06-16 22:41:00, Preço Compra: 360115, Preço Venda: 359700, Percentual: -0.12%
Candle Compra: 241848, Candle Venda: 241861, Horário Compra: 2024-06-16 22:48:00, Horário Venda: 2024-06-16 23:01:00, Preço Compra: 360085, Preço Venda: 359830, Percentual: -0.07%
Candle Compra: 241874, Candle Venda: 241880, Horário Compra: 2024-06-16 23:14:00, Horário Venda: 2024-06-16 23:20:00, Preço Compra: 359970, Preço Venda: 359475, Percentual: -0.14%
Candle Compra: 241897, Candle Venda: 241938, Horário Compra: 2024-06-16 23:37:00, Horário Venda: 2024-06-17 00:18:00, Preço Compra: 359415, Preço Venda: 359338, Percentual: -0.02%
